ISO3,Year,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population),AFG_Export,AFG_Import,ARG_Export,ARG_Import,AUS_Export,AUS_Import,BEL_Export,BEL_Import,BGD_Export,BGD_Import,CAN_Export,CAN_Import,CHN_Export,CHN_Import,DEU_Export,DEU_Import,ESP_Export,ESP_Import,FRA_Export,FRA_Import,GBR_Export,GBR_Import,HRV_Export,HRV_Import,IND_Export,IND_Import,IRN_Export,IRN_Import,IRQ_Export,IRQ_Import,ISR_Export,ISR_Import,ITA_Export,ITA_Import,JPN_Export,JPN_Import,LKA_Export,LKA_Import,PAK_Export,PAK_Import,PRT_Export,PRT_Import,RUS_Export,RUS_Import,SAU_Export,SAU_Import,SWE_Export,SWE_Import,USA_Export,USA_Import
SAU,2018,93861.0,624702.0,6655.6,33000.0,3365317.5,194.0,10455.0,271450.0,36000.0,133.0,622871.0,710000.0,1140.0,4779245.0,99195.79,21.0,2730.0,71581.0,26220.1,2930.0,36067.0,12309.6,19149.0,482350.0,25189.3,13428.0,312343.0,23260.6,89756.0,586413.0,6533.4,,,,35.5209831625769,886564800000.0,3.2269508901591,29360.0658968566,23.5819273071372,2.45719835917883,59.1029104697141,16.828,3.279,22.182,4.467,1.53,5421.205,30365.121,11651.487,18713.633,28133.138,8.2290619343875,,1.36945683303736,,80.543,77.551,78.75,-2.5537682578428,,6.029,83.844,4940298.751,9610367.868,114837288.0,1016671536.0,370223285.2,653365264.6,2383661133.0,1451211795.0,629359350.9,363369833.7,148001675.3,1686114560.0,9697024845.0,21818979260.0,315383884.8,7548361657.0,730374821.7,2487212175.0,449241713.2,5275815384.0,718912144.5,3164848969.0,12672065.05,135268882.8,3522027501.0,5685978187.0,0.0,0.0,656683621.0,11845042.01,0.0,0.0,756870494.1,4290139353.0,954184388.1,5490569021.0,98162069.6,120569530.8,868059276.0,410345305.2,88029743.8,211077429.9,32407354.18,1443600415.0,0.0,0.0,87114723.42,1103684335.0,1962336661.0,18863670955.0
SAU,2019,92574.0,616074.0,6654.9,33000.0,3421123.0,196.0,11576.0,241302.0,38000.0,157.0,639839.0,800000.0,1250.0,6674359.0,139325.15,21.0,4900.0,86857.0,17725.9,2735.0,51223.0,18728.7,19427.0,474065.0,24402.4,10665.0,259949.0,24374.0,84743.0,500175.0,5902.3,0.0,1407.0,20.0,32.159204977113,888890133333.333,1.65156358885577,29566.7933827436,24.6346155115383,-2.09334900966552,56.7938204886513,18.691,4.689,24.121,4.618,0.926,5440.3,30472.812,11833.091,18639.721,28700.362,4.32575099444026,,0.346411455797861,,80.375,76.943,78.313,-0.439701419074031,,5.636,84.065,9837903.221,13289099.93,62313891.51,1276572333.0,383935606.1,733407595.5,1915050471.0,1544936038.0,654994138.3,394319171.5,100758009.2,2556303694.0,9808932281.0,28152353250.0,477771512.3,7373138155.0,680832469.4,2138526881.0,315457353.4,5424509906.0,716539772.2,3186742098.0,6020660.649,54589605.04,3987216774.0,6626569850.0,0.0,104459.197,729281583.4,6856928.362,0.0,0.0,879648649.2,4411779021.0,809861060.0,6764497333.0,68100201.23,119748995.7,772929081.5,527398023.3,235514793.0,216950800.2,131228544.2,1590329522.0,0.0,0.0,102520295.6,1087174873.0,1859752594.0,18974752870.0
SAU,2020,81520.0,438084.0,5373.9,32296.0,3425423.5,201.0,10837.0,209500.0,40000.0,191.0,653932.0,900000.0,1376.0,8604539.0,180586.32,21.0,6759.0,259685.7,38420.2,13678.0,208884.2,15271.7,19486.0,562309.8,28857.7,14714.0,598774.0,40694.2,86983.0,554562.0,6375.5,0.0,600.0,3.0,23.8098115262185,767951200000.0,-3.80476473038999,24338.8307301067,23.7233476988295,3.44546706433569,47.533159225048,22.065,6.236,26.278,6.901,2.115,5454.064,30991.207,12120.978,18870.229,29255.576,-3.32667478909905,,0.211115523412857,,80.055,76.014,77.596,4.833138517103,,7.66,84.287,4400221.49,28563371.29,47008344.16,1170270080.0,796510822.0,656949520.1,1299478805.0,1325625092.0,603183674.0,352417483.2,86485697.04,1853937087.0,8280260443.0,27083216705.0,329019659.0,7165118780.0,586930102.4,2173901036.0,224579966.9,4639620387.0,408810702.8,3166268716.0,3257465.252,44356459.42,3135705342.0,6541440922.0,0.0,0.0,707347236.7,11141076.79,0.0,0.0,457887782.2,4246944223.0,666010241.2,5804460706.0,77142036.21,104383941.7,738451582.3,539198761.5,160303565.3,208022471.1,48432591.32,1381987194.0,0.0,0.0,87288859.68,1200712225.0,1934214208.0,14752421419.0
SAU,2021,740.0,4000.0,5405.4,32786.0,3505487.0,203.0,10956.0,229615.0,40000.0,174.0,652540.0,930000.0,1425.0,8333233.0,175474.08,21.0,7650.0,297974.0,38950.0,6620.0,98720.0,14912.4,19921.0,578108.0,29020.0,15030.0,620866.0,41308.4,91430.0,612582.0,6700.0,,,,29.1556614026837,982661066666.667,6.51959698325419,31920.7653655643,21.728264937195,3.06328988941552,50.8839263398787,27.852,9.842,29.781,9.076,2.847,5462.868,31328.375,12301.423,19026.952,29799.824,4.1248838492973,,2.88506121744521,,79.881,75.329,77.089,-2.46456261487283,,6.621,84.508,2034073.016,30556909.9,82437728.61,1025056154.0,655271299.6,1579107696.0,2856681367.0,1929462764.0,1132958534.0,493260181.8,64438831.19,2037406497.0,9601914742.0,30234796300.0,429619009.0,7491404634.0,905008448.8,2368123200.0,460890942.9,4255106464.0,1404633686.0,3526338154.0,8467002.988,133508046.5,5082384569.0,8073804973.0,0.0,0.0,814541694.8,18493490.2,0.0,0.0,923715788.6,4598498169.0,957295079.3,6061956924.0,76087651.7,113409096.4,1163980418.0,551740769.4,381884882.2,188601336.6,81037440.91,1437480702.0,0.0,0.0,110754321.8,1446420547.0,2935976371.0,16216554661.0
SAU,2022,782.0,4300.0,5498.7,33714.0,3659722.0,206.0,11123.0,241095.0,42000.0,174.0,657855.0,1130000.0,1718.0,5658050.0,119708.35,21.0,7675.0,310000.0,40390.9,4355.0,63461.14,14573.4,19990.0,605000.0,30265.1,15208.0,658540.0,43302.2,117647.0,800000.0,6800.0,,,,35.9850098955522,1239075200000.0,12.0005874752929,38510.2276211037,20.839154879381,2.47407371925369,56.8241647749332,28.348,12.393,33.358,6.205,1.728,5466.277,32175.352,12633.859,19541.492,30329.753,12.1343314312971,,2.15564496273781,,80.159,75.493,77.31,4.41891994509507,,5.589,84.729,2670906.333,25902862.82,78503108.7,1585347637.0,1164635123.0,1920661038.0,2970405762.0,1753417624.0,1107092091.0,542855236.8,91069232.12,1295166588.0,9964807725.0,39799877568.0,1139983092.0,8000107843.0,868948312.1,2785757787.0,384761830.9,4448011805.0,854325810.9,4151486544.0,10517992.8,78603495.64,8141670014.0,10535847504.0,0.0,50198.665,1049648540.0,28010423.57,0.0,0.0,1003604877.0,5181639355.0,992175714.9,6718731430.0,63339326.15,135726581.7,1368554850.0,569679110.8,436290136.0,262413698.5,44425822.09,2170891827.0,0.0,0.0,72674943.25,1511670932.0,3313161407.0,17401399821.0
SAU,2023,300.0,2000.0,6666.7,31815.0,3526983.335,210.0,11359.0,241095.0,42000.0,174.0,662967.0,1150000.0,1735.0,7531941.0,155391.11,21.0,7832.0,298580.67,38123.1,4762.0,69738.21,14644.4,21287.0,610389.9,28673.8,14597.0,636645.79,43614.0,137745.0,922773.81,6699.1,,,,30.2425196271434,1218584533333.33,0.542592439393161,36156.848337701,23.9264922012249,2.32708518362696,54.1690118283683,29.908,12.846,37.621,4.033,0.973,5464.682,33264.292,13088.104,20176.188,30846.442,2.8831210285631,,1.87131032249407,,81.156,77.097,78.732,4.63821572656175,,4.008,84.95,3217614.853,29802473.39,820393204.6,882754384.6,866242008.7,1152205328.0,3602997247.0,2085647373.0,1170601172.0,466084536.1,1493084435.0,1732384325.0,53155011509.0,43346593974.0,774368627.8,9124958535.0,3309098952.0,2480277910.0,6351551629.0,4430906962.0,2160609650.0,4540372764.0,8578282.186,53450680.53,30227807901.0,11618786257.0,4098.4,248634.66,1303047772.0,20471502.16,0.0,0.0,4921240697.0,5874597417.0,32488352595.0,8184916784.0,224260221.3,127313060.0,4652779753.0,715125879.2,448900851.7,280462271.9,18835496.6,3702054374.0,0.0,0.0,115705762.7,1559320284.0,15639640952.0,18901072633.0
SWE,2000,411224.0,1615400.0,3928.3,5670.0,901000.0,300.0,17989.0,528960.0,149810.0,283.0,68617.0,89900.0,1310.0,202150.0,3910.0,19.0,966.0,39523.0,40914.1,950.0,18000.0,18948.2,32903.0,980100.0,29787.6,49.0,17300.0,353061.2,401565.0,2371900.0,5906.6,,,,43.2446165917328,262905197441.662,4.63111600378974,29632.7736101599,38.2269936358088,0.899143734041633,81.4716102275416,55.201,37.137,36.619,8.24,8.041,1418.749,8872.101,4485.559,4386.542,7462.891,4.44602906629137,,8.67911210694387,27.0,82.0,77.4,79.6439024390244,0.160575484575313,0.2,5.466,84.026,13750.0,532425.0,254467382.0,35938262.0,851497035.0,124514636.0,3679212943.0,2667237274.0,21651985.0,94562940.0,999540423.0,265278709.0,1880182242.0,969137463.0,9549699162.0,12752600955.0,2543622280.0,1021735332.0,4554921946.0,4332628600.0,8148012231.0,6968304906.0,105636541.0,33317797.0,285988381.0,201386381.0,252829948.0,306904279.0,22530230.0,0.0,373701657.0,151341579.0,3364553385.0,2348387782.0,2431945187.0,2157602791.0,31918981.0,19097835.0,57354795.0,56015118.0,495532473.0,412561337.0,553972416.0,547496979.0,606612539.0,137917092.0,0.0,0.0,8221790793.0,4879051350.0
SWE,2001,397499.0,1623000.0,4083.0,5687.0,863950.0,287.0,17215.0,498270.0,143190.0,287.0,73356.0,96100.0,1310.0,197400.0,3850.0,20.0,820.0,30800.0,37561.0,2000.0,34000.0,17000.0,32236.0,925000.0,28694.6,55.0,18800.0,341818.2,399165.0,2371500.0,5941.2,,,,42.8987315948306,242499249692.616,1.36076692513873,27259.4806735435,37.6699687280297,2.40595834145438,80.5687003228602,56.002,46.975,45.551,7.787,7.835,1417.317,8896.022,4495.247,4400.775,7480.476,6.17153895517197,,7.51252224886398,26.5,82.1,77.6,79.7951219512195,0.268470527954234,0.2,4.73,84.071,19967.0,151885.0,137917336.0,32790959.0,724825740.0,140865718.0,3450152870.0,2411038634.0,45327095.0,82724495.0,836804991.0,255414157.0,1541660343.0,1070461753.0,8060569994.0,11280895672.0,1872976444.0,999354827.0,3872934355.0,4110466759.0,6748092215.0,5689196721.0,83099965.0,23621109.0,359711616.0,202228253.0,216101471.0,563335832.0,72656493.0,21836.0,314213345.0,137977193.0,2687872573.0,2160245359.0,2226531351.0,1430126865.0,24577014.0,16154987.0,49763806.0,52994617.0,386391399.0,354502881.0,868071433.0,377256841.0,559863588.0,149187440.0,0.0,0.0,8500647608.0,3456391197.0
SWE,2002,416842.0,1757200.0,4215.5,4732.0,829200.0,331.0,19738.0,506660.0,146480.0,289.0,77383.0,101400.0,1310.0,196677.0,3900.0,20.0,805.0,23200.0,28819.9,1982.0,35000.0,17662.7,31731.0,913550.0,28790.5,64.0,22771.0,355796.9,339599.0,2088100.0,6148.7,0.0,350.0,1.0,41.160909734463,267373345246.531,2.27767113062968,29957.9387652616,35.9239944365937,2.15848213589264,77.0849041710567,56.002,44.282,43.696,8.942,7.054,1415.408,8925.047,4507.025,4418.021,7505.286,4.65735916876796,,6.87489824052354,26.2,82.1,77.7,79.8463414634146,0.325438067703728,0.0,4.965,84.133,467850.0,96549.0,39286539.0,56401045.0,882743056.0,217000200.0,3803361678.0,2615964360.0,30073166.0,87484639.0,985632086.0,260571266.0,1595248802.0,1126310017.0,8316936081.0,12381305438.0,2182353527.0,1100042224.0,4181687161.0,3743930443.0,6794956373.0,5916705360.0,93847189.0,22589661.0,643177342.0,203066452.0,331394476.0,330730169.0,57372899.0,0.0,288742999.0,121627195.0,3064021886.0,2372704405.0,1968167960.0,1496004623.0,38935960.0,19383969.0,43053226.0,59647025.0,439701877.0,348664771.0,1139230858.0,1015136069.0,884197056.0,24420587.0,0.0,0.0,9453930649.0,3192706695.0
SWE,2003,368472.0,1528400.0,4147.9,4498.0,815150.0,342.0,20520.0,485760.0,140400.0,289.0,74742.0,97900.0,1310.0,192073.0,3700.0,19.0,805.0,23200.0,28819.9,2200.0,35500.0,16136.4,30540.0,857100.0,28064.8,56.0,18086.0,322964.3,411348.0,2256200.0,5484.9,,,,40.3353343774744,334074051172.972,1.88094411817545,37292.4214343004,34.9924835910555,1.92565534892391,75.3278179685299,55.849,44.072,42.701,9.249,8.086,1414.725,8958.431,4521.257,4437.173,7536.697,5.85856760628163,,1.79830890630106,25.3,82.4,77.9,80.0951219512195,0.372092942799084,0.4,5.555,84.196,873756.0,77219.0,72191481.0,94613154.0,1171170269.0,202698967.0,4595813585.0,3508180520.0,39130262.0,124702510.0,1285321735.0,328792038.0,2248670368.0,1796532044.0,10194614620.0,15639191672.0,3241989339.0,1386884094.0,4955204160.0,4657517720.0,7940993259.0,6724698545.0,160720803.0,46280916.0,881832918.0,268692527.0,637114640.0,641045961.0,19744694.0,496.0,270180452.0,84356917.0,3645383911.0,2891489387.0,1997642474.0,1848499893.0,67344779.0,23563179.0,64323465.0,65125807.0,553091000.0,368707907.0,1408622585.0,1303669596.0,785016807.0,37462340.0,0.0,0.0,11764457385.0,3366336273.0
SWE,2004,397274.0,1691900.0,4258.8,4995.0,918500.0,347.0,20821.0,491880.0,142420.0,290.0,69628.0,91200.0,1310.0,193228.0,3802.0,20.0,800.0,23000.0,28750.0,2300.0,35000.0,15217.4,31671.0,979100.0,30914.7,51.0,19400.0,380392.2,403408.0,2412300.0,5979.8,,,,42.7181679823666,384547211147.247,4.17953040762463,42758.2015503417,36.0173517400395,0.373659828721813,78.7355197224061,54.852,39.915,39.2,10.615,9.599,1415.35,8993.808,4537.023,4456.785,7575.289,5.95565227135175,,4.38298586102438,26.1,82.7,78.4,80.4975609756098,0.393298991357658,0.5,6.693,84.258,4556534.0,50607.0,193809598.0,69374517.0,1323461498.0,293078726.0,5576472962.0,4061620223.0,139707575.0,163128281.0,1396237348.0,339132795.0,2593424621.0,2396057264.0,12549477326.0,18864407270.0,3614962313.0,1609040804.0,5900590784.0,5619320467.0,9622013544.0,7510127818.0,183676136.0,129844593.0,1130973982.0,309603601.0,951696243.0,457524163.0,90758100.0,7775.0,326724905.0,106197857.0,4559678024.0,3458160916.0,2274178107.0,2117966094.0,57446489.0,29174261.0,120700296.0,78733334.0,706428377.0,383197490.0,1857188464.0,2196629450.0,692252736.0,91781441.0,0.0,0.0,13169164153.0,3486929500.0
SWE,2005,378564.0,1592900.0,4207.7,5065.0,901000.0,336.0,20138.0,466079.0,135940.0,292.0,73458.0,96230.0,1310.0,205980.0,4067.0,20.0,902.0,28614.0,31722.8,2000.0,33000.0,16500.0,30453.0,947300.0,31107.0,46.0,17273.0,375500.0,354755.0,2246800.0,6333.4,4497524.0,0.0,7.0,45.3308535530062,391690329314.475,2.79317686019922,43378.6152117149,38.8366669046691,0.453170852576182,84.1675204576753,54.548,39.833,37.687,16.005,12.604,1417.334,9029.771,4553.097,4476.673,7621.289,6.02091428608613,,5.30589730213508,26.8,82.8,78.4,80.5463414634146,0.399942762807279,1.1,7.81,84.319,2130991.0,3349.0,202422851.0,37001783.0,1500000950.0,345884930.0,5639258737.0,4418119809.0,173038057.0,147463964.0,1410493162.0,390460402.0,2525334557.0,3012114467.0,13520752023.0,20199921176.0,3844895117.0,1797875169.0,6428687504.0,5690584123.0,9681488639.0,7695071055.0,178724317.0,84781214.0,933718272.0,387980846.0,1050763487.0,162765786.0,58078282.0,105419.0,365487612.0,127631807.0,4522461188.0,3695705049.0,1986754763.0,2332930585.0,64639527.0,31513166.0,257702415.0,81182503.0,679136648.0,385541744.0,2133563248.0,3296427498.0,881711962.0,63128269.0,0.0,0.0,13757965386.0,3762066478.0
SWE,2006,306930.0,1110600.0,3618.4,4524.0,874500.0,365.0,21883.0,466141.0,137410.0,295.0,72906.0,95506.0,1310.0,212907.0,4205.0,20.0,894.0,32800.0,36689.0,1835.0,30000.0,16350.6,28180.0,777800.0,27601.1,51.0,17400.0,341176.5,360150.0,1967400.0,5462.7,,,,47.5975729379243,422530427475.536,4.67599870313569,46531.6001120572,40.7322629505433,1.3602146862768,88.3298358884675,54.934,40.438,40.17,13.269,11.789,1416.324,9080.623,4575.432,4505.19,7679.94,8.15771409681235,,5.21918776603986,26.4,82.9,78.7,80.7487804878049,0.562483906481893,0.4,7.066,84.43,6989866.0,51899.0,170789386.0,49592472.0,1953888509.0,385368523.0,6775448054.0,5326308766.0,210365900.0,189976562.0,1548703869.0,460825706.0,2821443617.0,3938724654.0,14661966391.0,22926762909.0,4559921724.0,1960188348.0,7326707876.0,6023997437.0,10682527185.0,7964982314.0,175739234.0,93890732.0,1347017891.0,434087684.0,489090196.0,145146544.0,49400025.0,390735.0,350458188.0,120804557.0,4998165332.0,4312398851.0,2289513041.0,2464940193.0,88891663.0,37068581.0,369804952.0,95240099.0,734295564.0,445964335.0,2423883039.0,4365916196.0,1051971142.0,100149009.0,0.0,0.0,13683750554.0,4278868213.0
SWE,2007,320900.0,1439000.0,4484.3,5328.0,839000.0,297.0,17830.0,449711.0,133540.0,297.0,73666.0,105410.0,1431.0,231008.0,4603.0,20.0,890.0,29000.0,32584.3,1800.0,25000.0,13888.9,28522.0,789000.0,27662.9,50.0,16400.0,328000.0,360500.0,2255700.0,6257.1,,,,47.7232469171846,490050156832.574,3.22491132428186,53568.5645523213,41.8231837860049,2.21216883436735,89.5464307031896,55.846,42.312,42.047,12.933,10.932,1412.213,9148.274,4604.439,4543.836,7751.03,8.14763877183429,,9.41607851555743,27.1,83.0,78.9,80.9,0.741552514625445,0.5,6.161,84.588,17535595.0,25078.0,211634925.0,77592233.0,1932958729.0,396502196.0,7752633434.0,6359817718.0,307474139.0,192939239.0,1631752059.0,512836160.0,3291192166.0,5296175458.0,17666346299.0,27986155929.0,4858152984.0,2161769909.0,8455552476.0,7537628303.0,12099533938.0,11099325273.0,194274201.0,71014437.0,1589467702.0,594843368.0,347116892.0,142259180.0,50712277.0,2852105.0,365332245.0,149507116.0,5341806409.0,5377734817.0,2069175184.0,2627191833.0,71868398.0,55547186.0,276289118.0,100222838.0,885372175.0,656730922.0,3367266366.0,4428460467.0,1155784057.0,86584673.0,0.0,0.0,12832055561.0,4754866479.0
SWE,2008,399400.0,1671600.0,4185.3,5546.0,859500.0,292.0,18392.0,430120.0,128790.0,299.0,75086.0,107220.0,1428.0,234875.0,4631.0,20.0,920.0,30000.0,32608.7,1691.0,27299.91,16147.2,26900.0,853200.0,31717.5,49.0,16200.0,328408.2,360500.0,2202200.0,6108.7,,,,49.0133079236968,514616528348.834,-0.923123085602214,55817.4392710726,43.7945935141156,3.43704910602874,92.8079014378124,55.908,42.082,42.24,14.201,11.695,1409.01,9219.9,4635.965,4583.935,7827.88,7.92880401124683,,8.05192832202574,28.1,83.2,79.1,81.1,0.779033290770134,0.7,6.235,84.746,27295560.0,17088.0,220112119.0,61948504.0,2093030956.0,581065540.0,7998278748.0,6561579836.0,130110219.0,215358795.0,1709289295.0,519349959.0,3990538432.0,5686115037.0,19083565483.0,29875826497.0,4250008693.0,2268424941.0,9016537078.0,8525546841.0,13485936507.0,10834505148.0,238298226.0,62875581.0,1942519974.0,740843903.0,707175333.0,12783100.0,68377786.0,3129308.0,525764182.0,163761777.0,5720941405.0,5778243112.0,2028690763.0,2616745684.0,88628576.0,59525973.0,366749648.0,111109289.0,999548546.0,666079354.0,4447390064.0,6838738266.0,1445121802.0,60276471.0,0.0,0.0,12111317071.0,5212610123.0
SWE,2009,361800.0,1680900.0,4645.9,5261.0,886000.0,317.0,19958.0,459480.0,139830.0,304.0,73504.0,105180.0,1431.0,255067.0,5063.0,20.0,950.0,35749.87,37631.4,1700.0,27862.94,16390.0,26960.0,857900.0,31821.2,45.0,13600.0,302222.2,374800.0,2277900.0,6077.6,,,,43.458344702151,434313804907.366,-4.25557374472815,46707.8673215418,38.4995446957734,-0.494460544377991,81.9578893979245,54.621,38.878,37.65,16.216,15.49,1406.182,9298.74,4672.261,4626.479,7907.296,5.96761997158493,,2.06322514266274,27.3,83.4,79.4,81.3512195121951,0.851904412936677,0.5,8.351,84.902,15692072.0,130928.0,198303210.0,52577938.0,1680118717.0,334754508.0,4806994437.0,4658065019.0,81070555.0,209948736.0,1135369877.0,457573438.0,4114584653.0,4558648777.0,13357551850.0,21472499555.0,3147749936.0,1538873836.0,6668378184.0,6075387453.0,9734452401.0,6858354033.0,169331968.0,44436418.0,1675889272.0,551158635.0,473988025.0,16930173.0,130478833.0,3093277.0,334760864.0,112440040.0,4006320755.0,3725646557.0,1648461041.0,1852952492.0,33396800.0,38651210.0,248747917.0,87068820.0,732580242.0,472033757.0,1845720330.0,4114408938.0,1240913428.0,69704503.0,0.0,0.0,8382141077.0,4551655842.0
SWE,2010,310300.0,1232300.0,3971.3,6061.0,936500.0,291.0,18314.0,451140.0,137800.0,305.0,78507.0,111983.0,1426.0,254635.0,4993.0,20.0,870.0,36880.0,42390.8,1650.0,27461.75,16643.5,27100.0,816300.0,30121.8,40.0,13800.0,345000.0,397100.0,2143000.0,5396.6,,,,44.8762519600702,492753255885.718,5.75073583944071,52542.8274141037,40.2147975056391,1.15798802715628,85.0910494657093,53.963,39.16,38.525,17.817,16.281,1403.234,9378.232,4708.489,4669.743,7986.934,5.92503947637938,,0.126859058768842,27.7,83.5,79.5,81.4512195121951,0.852524628765313,0.6,8.61,85.056,46329607.0,3218359.0,222171608.0,67349850.0,1997365525.0,520853789.0,6212269484.0,5709192898.0,92557747.0,251397764.0,1402173101.0,450584293.0,4860657220.0,7407657439.0,15246295431.0,26758232370.0,3085152780.0,1817768097.0,7597524344.0,6814025081.0,11474652801.0,8336320649.0,130358641.0,57441417.0,1733992173.0,799714455.0,735066184.0,13746616.0,114527437.0,598399.0,413823379.0,135844601.0,4479794013.0,4366051203.0,1943890985.0,2459828046.0,44981459.0,54308484.0,384091330.0,109776757.0,789821506.0,509865428.0,2789743168.0,7228042907.0,1474519485.0,176280139.0,0.0,0.0,11128501410.0,4743508823.0
SWE,2011,323000.0,1409100.0,4362.5,6376.0,978000.0,289.0,18193.0,456120.0,137880.0,302.0,78182.0,111530.0,1427.0,261570.0,5070.0,19.0,1005.0,41623.0,41415.9,1620.0,26000.0,16049.4,27590.0,882000.0,31968.1,40.0,13543.0,338575.0,418900.0,2253100.0,5378.6,,,,45.4133584896493,570541353128.724,3.16391049665788,60379.7748160321,40.9769665855564,2.9611507382214,86.3903250752058,54.918,41.023,40.792,17.465,15.742,1391.807,9449.259,4740.618,4708.641,8074.085,5.51025822994297,,1.22328622056408,27.6,83.8,79.9,81.8024390243903,0.755150133665177,0.7,7.804,85.297,17498807.0,795574.0,257745439.0,78423740.0,2356349586.0,492503420.0,8009471825.0,6824893106.0,85918230.0,339701634.0,1410318007.0,461750898.0,6061115734.0,6845032635.0,17952266626.0,32328557776.0,3339173662.0,2294057417.0,8395165253.0,7983845400.0,12786448095.0,10449614314.0,159257318.0,62657477.0,1908754868.0,1006073433.0,1025671107.0,10618542.0,163818685.0,12101784.0,455718256.0,153249903.0,4550480341.0,5180721493.0,2298292911.0,2247153717.0,55666837.0,65089210.0,303980733.0,135537482.0,880071680.0,642429825.0,4095740160.0,9730023092.0,1793076132.0,156968335.0,0.0,0.0,11122841024.0,5387256796.0
SWE,2013,387700.0,1940100.0,5004.1,6874.0,1088310.0,298.0,18766.0,417380.0,125880.0,302.0,81826.0,117400.0,1435.0,252530.0,4900.0,19.0,1006.0,49600.0,49304.2,1700.0,30000.0,17647.1,23880.0,806100.0,33756.3,40.0,15100.0,377500.0,323330.0,1868600.0,5779.2,0.0,0.0,7.0,42.7354944580727,584128116410.29,1.13771650768102,60844.2767113975,38.9043189029996,-0.0442929701485858,81.6398133610723,55.396,42.86,40.535,20.161,17.755,1352.261,9600.62,4810.385,4790.235,8262.986,4.33477452937431,,0.254696304546181,28.8,83.8,80.2,81.9560975609756,0.847348652246305,0.7,8.052,85.936,36182462.73,4876402.134,251937017.1,88480750.62,1749647406.0,376705135.6,7886140139.0,6228352382.0,63859398.67,387176810.0,1153304963.0,366660760.6,6004411611.0,8197296166.0,16102610763.0,27992318246.0,2726902813.0,2076293109.0,7431105896.0,6385014938.0,10697862515.0,9593764465.0,118600742.4,56723949.42,1402133887.0,752438061.6,188189866.6,10935976.65,336056217.9,105100438.0,434934291.1,161219136.3,3761860398.0,4993305277.0,2192508324.0,1718981345.0,48450530.77,63314001.56,234953449.7,130306493.1,688399941.4,600032223.7,3531191114.0,7361144743.0,1931111901.0,130086164.5,0.0,0.0,9749159917.0,4350465581.0
