ISO3,Year,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population),AFG_Export,AFG_Import,ARG_Export,ARG_Import,AUS_Export,AUS_Import,BEL_Export,BEL_Import,BGD_Export,BGD_Import,CAN_Export,CAN_Import,CHN_Export,CHN_Import,DEU_Export,DEU_Import,ESP_Export,ESP_Import,FRA_Export,FRA_Import,GBR_Export,GBR_Import,HRV_Export,HRV_Import,IND_Export,IND_Import,IRN_Export,IRN_Import,IRQ_Export,IRQ_Import,ISR_Export,ISR_Import,ITA_Export,ITA_Import,JPN_Export,JPN_Import,LKA_Export,LKA_Import,PAK_Export,PAK_Import,PRT_Export,PRT_Import,RUS_Export,RUS_Import,SAU_Export,SAU_Import,SWE_Export,SWE_Import,USA_Export,USA_Import
PRT,2010,20224.0,30620.0,1514.0,6500.0,1007745.0,290.0,20173.0,402297.0,93159.0,232.0,179607.0,272308.0,1516.0,962088.0,18279.0,19.0,5151.0,124330.73,24138.6,34000.0,640000.0,18823.5,25531.0,383835.0,15034.1,16640.0,1406084.0,84500.2,57727.0,82577.0,1430.5,2330490.0,600.0,46.0,3.00275851235273e-05,238443.86499321702,1.7376245278014598e-06,0.022551935098809,3.76616550692709e-05,1.40257289895369,6.768924019279829e-05,49.211,25.997,29.748,13.423,10.367,4200.496,10578.66,5518.246,5060.414,6451.825,0.0,21.3233746649766,3.77376819569615e-06,35.8,82.1,76.1,79.0268292682927,0.0459100367184907,0.2,10.771,60.567,0.139252,0.002102,68.83433,123.573457,86.672474,16.197188,1276.320939,2079.461497,10.679173,32.988461,232.832795,297.99959,304.007116,2081.979618,6408.000748,10761.951521,13341.21419,24886.916151,5907.174969,5589.804258,2686.876931,2932.743881,16.536658,7.381968,80.266661,541.66398,49.586083,144.1488,1.605621,0.06802,90.536258,111.412206,1820.467961,4406.819116,168.509757,472.369429,2.991292,4.370451,16.564167,105.733373,0.0,0.0,150.380009,547.61297,95.762013,693.746121,503.068162,766.348665,1742.427323,1115.053971
PRT,2011,16627.0,21000.0,1263.0,6130.0,948708.0,289.0,20035.0,414857.0,96003.0,231.0,180895.0,270206.0,1494.0,928160.0,18183.0,20.0,5132.0,124699.93,24300.4,4397.0,132403.57,30110.3,26501.0,389798.0,14708.8,16746.0,1245364.0,74367.8,42496.0,51003.0,1200.2,2330490.0,600.0,46.0,3.44115130933228e-05,245426.76767600203,0.0,0.0232465425416481,3.85960625767303e-05,3.65301100430724,7.30075756700531e-05,47.506,24.499,28.658,14.723,12.86,4126.097,10557.052,5514.065,5042.988,6499.233,0.0,21.3233746649766,4.23648756430893e-06,36.3,83.8,77.3,80.4707317073171,0.0,0.6,12.682,61.167,0.495993,0.0,62.934165,213.855782,100.36179,20.321985,1878.866481,2095.316109,7.260963,38.484336,285.240614,306.731731,551.947483,2124.872846,8072.197618,10173.846642,14845.875819,26674.916038,7246.236878,5581.716873,3107.53517,2740.296472,21.376256,13.998468,124.345541,650.573903,48.85537,6.047121,5.505548,0.000582,103.669633,130.57142,2172.078327,4487.633911,267.15913,478.388379,4.448484,6.213057,21.720739,113.426914,0.0,0.0,194.263582,783.701077,129.373734,1273.285654,618.770415,873.982189,2082.360539,1589.762869
PRT,2013,18383.0,32949.0,1792.4,6250.0,968237.5,290.0,20072.0,364581.0,84011.0,230.0,179126.0,272533.0,1521.0,857841.0,17755.0,21.0,5078.0,124480.6,24512.7,6238.0,160462.63,25723.2,26758.0,487646.0,18224.3,15634.0,1186840.0,75914.0,52176.0,92014.0,1763.5,0.0,3900.0,10.0,3.95639503324812e-05,226677.408291745,0.0,0.0216764859642714,3.8466555354947e-05,0.274416666666663,7.803050568742821e-05,45.291,20.392,22.909,16.462,17.33,3963.418,10458.298,5479.383,4978.914,6564.256,1.5397382782234702e-06,21.3233746649766,6.43654323197598e-06,36.2,84.0,77.6,80.7219512195122,0.0,1.0,16.188,62.352,0.90335,0.014617,118.857843,93.047024,119.565877,19.327811,1783.136949,1896.097807,12.881373,43.799188,282.939928,231.956372,872.827143,1819.905871,7312.271265,8615.531622,14837.359953,24427.596525,7296.868013,5092.558405,3468.242692,2224.110783,18.037868,10.436484,155.056932,521.373104,9.82511,17.440871,16.065612,305.656308,131.406365,147.962732,2077.321517,3874.565033,184.53458,316.619257,3.403933,3.878738,18.206164,121.992782,0.0,0.0,349.200353,1328.168727,201.269323,923.427606,584.94029,732.046229,2652.01227,1119.087867
PRT,2014,17165.0,37914.0,2208.8,6500.0,1016260.0,292.0,20286.0,341124.0,79843.0,234.0,180591.0,274504.0,1520.0,887619.0,10222.0,12.0,5132.0,125828.18,24517.2,5716.0,141766.29,24801.3,27214.0,539872.0,19838.0,18459.0,1399535.0,75818.6,47826.0,98794.0,2065.7,0.0,50.0,1.0,4.0185090581629195e-05,230078.616299675,7.413914168445071e-07,0.022120685012710698,4.00355784904498e-05,0.0,8.0220669072079e-05,46.077,21.867,22.873,15.195,14.874,3881.018,10406.199,5460.751,4945.448,6590.15,3.15317528197346e-07,21.3233746649766,5.43851031792652e-06,35.6,84.4,78.0,81.1219512195122,0.0,0.8,13.897,62.936,0.7092,0.0,67.589262,85.05544,124.139589,17.736709,1731.078211,2084.817507,8.325878,46.775396,342.850906,236.591881,1115.531092,2123.608142,7462.325681,9654.866271,14990.403118,25516.987882,7517.086415,5552.04266,3910.856321,2413.906865,20.218617,48.141852,126.59919,653.311119,9.339078,40.680203,13.548184,179.711942,120.309264,161.399931,2044.748255,4082.018312,165.457104,336.112797,4.750251,7.861622,35.53145,125.758142,0.0,0.0,271.091518,943.983212,149.502575,1043.0013,617.335873,877.57142,2803.995107,1235.500008
PRT,2015,21170.0,44402.0,2097.4,6556.0,1101009.5,314.0,22091.0,363205.0,88645.0,244.0,189983.0,288387.0,1518.0,893802.0,17622.0,20.0,5253.0,129264.29,24609.1,6128.0,129006.17,21053.4,24622.0,486790.0,19770.5,20807.0,1929102.0,92714.1,39736.0,80393.0,2023.2,0.0,50.0,1.0,4.06876664090066e-05,199038.523119639,1.5897980288062702e-06,0.0192157813014347,3.99470092176377e-05,0.48793862390472,8.06346756266443e-05,46.843,21.499,24.092,13.413,13.077,3801.276,10370.267,5447.132,4923.135,6617.197,5.08297093307309e-07,21.3233746649766,6.3522205292535e-07,35.5,84.3,78.1,81.1243902439025,0.0,0.7,12.447,63.514,0.34293764,0.020230018,100.49213329999999,48.231594310000006,119.9426854,40.259695549999996,1256.485321,1883.690687,9.383494076,40.14830128,397.359455,79.77670495999999,930.2087295,1971.045287,6523.788934,8542.150534,13652.195066,22100.895559,6689.069379,4954.532501,3721.821876,2099.2901,18.19998262,50.30370252,87.47230352,509.0001747,21.72789828,29.74922617,9.866002379000001,106.8840483,124.6927704,127.76147859999999,1758.830494,3619.218264,161.2960904,300.8501098,4.294593842,5.422216879,25.070510489999997,113.0811175,0.0,0.0,174.81037880000002,706.2052167,142.3775558,801.0264752,454.97101330000004,717.1940403,2846.869704,1071.266098
PRT,2016,20622.0,46615.0,2260.5,5917.0,1125124.0,357.0,23544.0,377118.0,90704.0,241.0,194401.0,301572.0,1551.0,833784.0,17085.0,20.0,5198.0,128972.07,24814.1,5823.0,138435.0,23773.8,23296.0,451041.0,19361.3,20854.0,1693860.0,81224.7,38199.0,90017.0,2356.5,205199.0,699.0,4.0,4.03550889260564e-05,206305.431241638,2.0041412864648903e-06,0.0199802808866516,3.91672575583436e-05,0.607397074641719,7.95223464844001e-05,47.43,22.25,25.487,11.678,11.876,3724.867,10346.372,5436.232,4910.14,6646.76,1.42555528145605e-06,21.3233746649766,3.562829928033e-06,35.2,84.3,78.1,81.1243902439025,0.0,0.4,11.068,64.086,1.125249696,0.086210064,92.02222797,111.7886292,135.5034138,14.91943567,1345.219801,1917.871491,7.467449064,61.05161081,311.15005360000004,185.1726524,748.4036459,2012.900185,6460.076588,9130.89922,14307.755439,22508.078073,6997.301196,5234.801229,3915.429491,1992.77715,24.807564170000003,54.62958556,102.0314092,577.5712073,19.95925697,37.58445477,27.746737969999998,208.4815868,167.4254994,112.2573718,1915.274216,3741.0648,153.2397234,330.9237033,6.110815717,8.23903026,33.592477509999995,112.32043209999999,0.0,0.0,162.5960109,1313.257506,134.5299559,512.942385,523.5088913,748.8718047000001,2727.773077,971.280132
PRT,2017,23200.0,55261.0,2381.9,7800.0,1139346.5,274.0,18104.0,377551.0,91187.0,242.0,200634.0,317918.0,1585.0,792674.0,15803.0,20.0,5209.0,129788.31,24916.7,6964.0,177597.0,25502.2,23735.0,515030.0,21699.2,20873.0,1747634.0,83727.0,29019.0,59610.0,2054.2,936768.0,500.0,109.0,4.29426786480198e-05,220862.990767229,3.3147205642082704e-06,0.0214423842768879,4.18651136589341e-05,1.36861411643472,8.48077923069539e-05,48.882,24.084,27.601,10.84,8.548,3651.305,10330.844,5429.033,4901.811,6678.201,1.5638964416982398e-06,21.3233746649766,5.02041551787587e-06,33.8,84.6,78.4,81.4243902439025,0.0,0.4,8.869,64.652,1.288580847,0.466130166,93.68852584999999,108.05257470000001,152.71162669999998,43.137721979999995,1434.138332,2177.689409,10.89980042,72.28086059,333.92168510000005,231.3937441,950.2274406,2318.106446,7066.927628,10761.724526,15641.89447,25424.360897,7803.44452,5770.484888,4119.6882,2105.805573,36.914689509999995,68.71164023,133.4313358,702.3534807000001,68.92443598,3.918349328,27.98870221,329.1978068,215.77826480000002,103.493937,2219.054511,4263.699827,164.5295702,376.470586,7.101471579,10.460267199999999,31.36490507,129.6238714,0.0,0.0,203.0593806,1781.713859,157.0719219,665.095854,557.9982462,741.8577922999999,3211.978139,1124.774273
PRT,2018,20530.0,62340.0,3036.5,7327.0,1156499.5,296.0,19488.0,383670.0,93790.0,244.0,202001.0,291720.0,1444.0,1306210.0,15730.0,12.0,1530.0,54090.0,35352.9,500.0,7210.0,14420.0,20800.0,431690.0,20754.3,15830.0,1329760.0,84002.5,27030.0,70110.0,2593.8,144286.0,310.0,2.0,4.3677580570852e-05,242092.894542888,2.946282440074e-06,0.0235411401075289,4.3058114920987894e-05,0.993715683468326,8.67356954918399e-05,50.274,25.078,29.316,8.285,6.336,3580.203,10325.353,5428.652,4896.701,6710.993,7.276825303456e-07,21.3233746649766,3.46584287446499e-06,33.5,84.5,78.3,81.3243902439024,0.0,0.4,6.994,65.211,0.202345041,0.127313006,139.07737319999998,91.04264492,219.9714119,33.10967083,1733.711353,2749.959562,18.423226449999998,97.98112345,429.85324560000004,261.9726096,845.8540598,3002.831407,8511.208897,13241.093876,18733.964432,30059.800374,9430.732291,7292.708769,4711.798554,2404.948167,70.38263926,70.69729755,142.0274226,856.7171863,30.373160629999997,5.188244617,23.44192,268.0945179,284.5784817,167.6845195,3152.511789,5088.232199,190.44315,481.0184805,9.644576307,13.58292054,36.47330464,192.32412380000002,0.0,0.0,257.3863655,1700.654196,124.2314185,891.0472147,747.2529272999999,887.6723482000001,3660.782495,1751.096306
PRT,2019,21940.0,71650.0,3265.7,7197.0,1152392.0,301.0,19675.0,369260.0,92030.0,249.0,204042.0,296010.0,1451.0,1372910.0,16740.0,12.0,1610.0,62330.0,38714.3,540.0,16380.0,30333.3,17990.0,424290.0,23584.8,15890.0,1530110.0,96293.9,28530.0,77070.0,2701.4,0.0,51.0,3.0,4.36531259432991e-05,240115.97006301902,2.74568479564236e-06,0.0233433628970034,4.31178629650595e-05,0.338178410046034,8.67709889083586e-05,50.625,25.502,30.447,7.64,5.896,3510.812,10343.213,5436.163,4907.051,6743.854,7.65771121812591e-07,21.3233746649766,4.5038935303436e-06,32.8,84.8,78.7,81.6756097560976,0.0237334946497115,0.2,6.464,65.764,0.392389357,0.008769894,47.564528179999996,99.46575152,147.4947563,12.6385343,1533.896012,2723.182307,17.94308046,98.62607645,671.7972957999999,147.007976,673.8943292,3306.269758,8040.834496,11871.965785,16582.016941,27325.131836,8672.151144,8789.596901,4062.65433,2353.586852,63.67600265,48.16057085,132.540056,927.3062637,13.61276492,9.119095199999999,27.54236541,288.7768658,256.18036209999997,109.25856329999999,3003.655574,4600.849119,169.3276788,445.9873296,6.81121618,12.50665001,24.08039398,178.9908359,0.0,0.0,216.8490288,1223.978232,105.3556152,895.7613152,665.2137597999999,793.0956139,3399.184422,1653.091519
PRT,2020,19020.0,61950.0,3257.1,7351.0,1189758.0,304.0,19893.0,393310.0,97780.0,249.0,201877.0,297380.0,1473.0,1214950.0,14590.0,12.0,1970.0,70990.0,36035.5,450.0,7100.0,15777.8,17530.0,409640.0,23367.9,15040.0,1399210.0,93032.6,30140.0,83500.0,2770.4,0.0,51.0,3.0,3.72560151344529e-05,229618.77342257698,0.0,0.0222994044062173,3.92526255864686e-05,0.0,7.65086407209215e-05,49.37,21.333,25.642,7.053,5.913,3442.606,10370.519,5443.784,4926.734,6775.807,0.0,21.3233746649766,1.8141455418251e-06,34.7,84.3,78.5,81.3292682926829,0.10511412524675,0.6,6.801,66.31,1.469090211,0.018554974,74.31032145,93.03255637000001,167.59405130000002,13.61425902,1406.1309,2234.459789,14.69541721,81.10881481999999,357.11641430000003,152.21010230000002,648.0557239,3503.360607,7285.32209,10379.500235,15575.177106,25230.362953,8338.15087,5809.185527,3497.592842,2204.283697,47.50869231,47.36546094,113.18857390000001,722.8365603999999,12.0261063,1.309814405,22.96600134,0.005684709,314.0241393,81.8196822,2693.592407,4056.35148,277.36800289999996,333.9770847,5.712042242,11.80440606,26.735618210000002,168.2073146,0.0,0.0,202.581091,585.7677646000001,132.0748568,489.7317925,705.3382925,824.8109044,3050.141869,1412.390334
PRT,2021,16560.0,49720.0,3002.4,7271.0,141949.0,304.0,19523.0,416100.0,103000.0,248.0,206204.0,300040.0,1455.0,1289360.0,15930.0,12.0,1980.0,66150.0,33409.1,580.0,10090.0,17396.6,16800.0,413320.0,24602.4,17700.0,1810170.0,102269.5,28660.0,69440.0,2422.9,0.0,51.0,3.0,4.1548427184351196e-05,256055.879091139,5.55875771556673e-06,0.0247114510062111,4.43251180305463e-05,1.26565719069044,8.58735452148975e-05,49.665,20.021,25.422,8.114,5.773,3375.656,10390.956,5445.973,4944.983,6806.983,0.0,21.3233746649766,3.60836004516304e-06,34.6,84.4,78.5,81.3780487804878,0.626850165433157,0.3,6.577,66.849,1.532201041,0.045258741000000005,111.5141722,172.3860998,259.68411119999996,32.836195690000004,1887.283763,3054.593106,18.6306803,94.39783356000001,415.831306,213.1099019,807.7272799,4664.976839,8292.671609,12210.77598,20125.645349,32288.592321,9867.967448,6593.861807,3910.485603,1173.684511,59.85215115,67.1501769,168.4665327,1071.316567,2.9997984410000003,0.9422004989999999,25.87930891,0.018249683,411.0971644,98.55959865999999,3408.37623,5063.563729,351.58856260000005,712.1260388,17.69362945,14.05366336,26.386433649999997,236.26924630000002,0.0,0.0,210.5103061,1263.018021,126.3973812,397.1218788,894.5135976,994.8056353,4195.254292,2368.066761
PRT,2022,11930.0,27780.0,2328.6,7482.0,149720.0,304.0,20011.0,426400.0,103760.0,243.0,217276.0,314170.0,1446.0,1170560.0,14800.0,13.0,1580.0,60500.0,38291.1,700.0,9310.0,13300.0,14510.0,319830.0,22042.0,16580.0,1541900.0,92997.6,31050.0,61920.0,1994.2,0.0,0.0,2215.0,4.9481682196201394e-05,256898.675068927,6.9858417811997e-06,0.024620519556874998,5.1882465114233e-05,7.83269124233323,0.000101364147310434,50.657,23.052,27.23,8.078,5.906,3310.217,10417.073,5454.599,4962.474,6837.902,0.0,21.3233746649766,5.08368926085176e-06,36.3,84.5,78.9,81.6317073170732,0.697256448023043,0.2,6.011,67.381,0.7526570309999999,0.017838644,139.87632,196.775486,259.3611789,47.45119159,1986.694515,3645.707006,18.45634738,132.9712137,454.3048921,503.5310392,661.9947669,5871.717195,8952.610345,12717.363785,21652.717705,36817.619314,10192.256374,7032.384033,4044.400317,1224.193751,73.32039687000001,77.73921007,171.8977755,1249.98348,2.200194526,0.40822693800000004,31.96082413,0.081178466,465.08448860000004,122.8631684,3687.092462,5569.484049,262.12977109999997,620.8039916,17.202312829999997,19.085215379999998,28.810017329999997,279.4208402,0.0,0.0,92.39653076,683.5516707,195.0302496,724.2323377,1045.870192,1060.882793,5340.064304,3685.894786
PRT,2023,13780.0,26330.0,1910.7,7430.0,152426.0,304.0,20515.0,399090.0,98420.0,247.0,224007.0,322970.0,1442.0,999310.0,12370.0,12.0,1380.0,56920.0,41246.4,580.0,10400.0,17931.0,14480.0,325080.0,22450.3,18440.0,1812550.0,98294.5,24740.0,34670.0,1401.4,0.0,1400.0,1432.0,4.75064420603708e-05,289696.962620235,2.6131285435102297e-06,0.0273862920595024,4.63573486359866e-05,4.31128191898672,9.38637906963574e-05,51.112,26.849,29.454,8.687,6.31,3246.151,10430.738,5461.952,4968.787,6868.313,5.60601322667798e-07,21.3233746649766,3.94859619841127e-06,36.3,85.2,79.5,82.2804878048781,1.36912985956796,0.2,6.509,67.906,0.525334359,0.034917408000000004,50.103662039999996,132.2569196,318.524633,52.901773299999995,2146.669511,3575.482385,18.23654247,114.973962,422.123594,322.2568101,831.6356017,5645.619268,9080.869849,13143.470339,21634.181446,38348.660155,10921.293559,7890.955295,3943.143581,1242.396895,73.28934939,64.6151714,178.36234330000002,1183.990366,2.967445495,0.379532855,29.00595954,0.008206829,355.00185710000005,65.94170634000001,3566.390133,5635.859281,416.2871385,545.4283361,13.6319168,12.55672599,29.07928577,216.4152309,0.0,0.0,81.19421017,361.36732539999997,204.19646730000002,473.8053471,1143.976001,1085.314795,5661.108193,2438.48685
RUS,2000,8456500.0,14038791.0,1660.1,128800.0,17924010.5,264.0,14710.0,12213900.0,1897900.0,155.0,611952.0,754985.0,1234.0,6262127.0,119207.0,19.0,93417.0,1133753.0,12136.5,86000.0,1401000.0,16290.7,2814266.0,29464801.0,10469.8,131993.0,1508968.0,11432.2,21346000.0,34460052.0,1614.4,81730.0,79943.0,284.0,4.40604413055146e-05,259710.142196943,1.00000668136515e-05,0.00177159411621094,2.40334657318409e-05,20.7987606558704,6.80939070373555e-05,49.042,30.908,38.202,13.98,15.05,39014.773,146717.783,78120.573,68597.209,107381.741,1.74742424828314e-05,21.3233746649766,1.03116111575235e-06,37.1,72.26,59.03,65.4836585365854,0.0,5.1,10.581,73.35,11.158588,5.421802,36.542107,86.082069,5.589941,172.006987,757.269645,481.081922,91.6816,6.001166,88.904774,192.811157,5247.619974,948.951489,9231.828795,3898.067847,1067.622932,313.148991,1913.696882,1187.78061,4670.041638,860.907973,268.977258,51.180308,1081.683949,556.50549,633.289874,53.632701,89.886249,0.0,1045.018651,109.213703,7254.325411,1212.447455,2764.309173,571.858519,12.431037,42.352124,62.692761,6.169535,37.485397,18.290571,0.0,0.0,55.345975,1.69757,1732.796168,465.468814,4648.015624,2703.404198
RUS,2001,9713400.0,19477550.0,2005.2,128300.0,18515416.5,273.0,15277.0,11591100.0,1878600.0,162.0,672355.0,861843.0,1282.0,6039756.0,114127.0,19.0,89694.0,1095824.0,12217.4,90000.0,1416000.0,15733.3,2720991.0,29498810.0,10841.2,137989.0,1713847.0,12420.2,22832700.0,46996294.0,2058.3,546179.0,393305.0,798.0,3.68934935960337e-05,306602.0706205,5.1000512257256795e-06,0.0021003525390625,2.42173650683869e-05,21.4770072117159,6.11108586644206e-05,48.955,29.674,37.202,13.98,15.05,38866.125,146117.284,77898.605,68218.679,106948.739,1.04545347443772e-05,21.3233746649766,9.28663004211825e-07,36.9,72.17,58.92,65.3834146341463,0.0,3.2,8.978,73.346,7.784194,2.780445,10.127634,101.025373,10.378459,142.228452,854.383032,648.218064,36.853421,3.620611,59.740032,236.590827,5596.012922,1646.500684,9194.175838,5807.73306,893.844657,493.031546,2250.075211,1538.613821,4282.863489,1003.218242,393.201751,77.242942,1120.423428,545.528695,903.970237,34.514744,187.318783,9e-06,945.246159,131.32849,7401.52816,1714.898547,2426.637146,870.781516,23.985579,78.202649,57.331914,26.03849,212.104809,20.433569,0.0,0.0,66.196878,0.593179,1631.678435,721.44389,4198.804987,3260.386244
RUS,2002,9502000.0,18678410.0,1965.7,129440.0,19119671.0,280.0,15625.0,11809292.0,1967400.0,167.0,726505.0,937560.0,1291.0,6054324.0,115422.0,19.0,86006.0,1073521.0,12481.9,80000.0,1240350.0,15504.4,2619379.0,26922502.0,10278.2,134833.0,1699724.0,12606.1,24477700.0,50622106.0,2068.1,959108.0,406913.0,572.0,3.5212594063062605e-05,345470.49441786297,4.6999919091425794e-06,0.00237752954101563,2.4432851668898e-05,15.7887307914463,5.96454457319607e-05,50.224,30.704,37.618,13.98,15.05,38707.217,145939.5,77909.623,68029.877,106487.665,7.9523289090993e-06,21.3233746649766,1.00553594478556e-06,37.3,71.9,58.68,65.1287804878049,0.0,2.0,7.875,73.341,32.261424,5.083359,26.162662,192.493742,8.607714,99.15357,800.576029,764.559132,31.055814,1.410497,85.032608,224.260841,6836.946641,2401.128472,8059.298784,6598.481282,1099.05457,578.320356,2658.767172,1897.097362,3802.771213,1119.708018,449.178299,64.44189,1610.551669,516.920723,757.053956,50.885461,366.701833,9.5e-05,1095.293841,159.808923,7442.132957,2228.759951,1803.313219,980.278603,8.014703,101.868632,81.476762,17.890181,136.264305,33.836737,0.0,0.0,136.895184,2.109406,1000.76284,1024.87893,4019.994409,2983.348979
RUS,2003,9227500.0,17926418.0,1942.7,127800.0,19233357.5,285.0,15904.0,12059444.0,2002300.0,166.0,784274.0,1030422.0,1314.0,6006523.0,114083.0,19.0,87418.0,1157924.0,13245.8,97000.0,1461000.0,15061.9,2515808.0,29358474.0,11669.6,132099.0,1704105.0,12900.2,20005600.0,34069788.0,1703.0,18075.0,1000600.0,3.0,3.5249981775780594e-05,430347.42018488504,7.299952345281891e-06,0.002975123046875,2.38782872318208e-05,13.6632930228666,5.9128269007601405e-05,49.852,29.019,35.497,12.92,14.65,38498.936,145794.229,77935.617,67858.613,106085.759,7.69799200510312e-06,21.3233746649766,1.8423788846215701e-06,40.0,71.85,58.53,65.0275609756098,0.0,2.1,8.21,73.373,54.503833,6.625254,7.457484,229.360773,18.648952,92.077052,1127.870997,891.347874,32.915688,4.770275,265.724918,300.502176,8257.599165,3308.670792,10419.865746,8112.127087,1308.017445,761.929914,3490.965851,2347.631264,4918.643582,1442.900475,358.747556,62.406316,2735.372661,584.718029,1312.556462,63.005898,167.544775,3e-05,1454.073004,207.221566,8514.861014,2406.76477,2421.423403,1882.938769,4.613046,120.072246,70.837269,18.680064,118.818407,43.76282,0.0,0.0,209.594826,2.184804,931.002389,1221.261605,4274.224343,2966.879385
RUS,2004,9562300.0,17087555.0,1787.0,146035.0,18838527.0,244.0,13637.0,11723138.0,1953900.0,167.0,855922.0,1152216.0,1346.0,6521423.0,123922.0,19.0,93078.0,1226446.0,13176.5,104900.0,1631030.0,15548.4,2403353.0,27876247.0,11598.9,124268.0,1661628.0,13371.3,22919900.0,45433661.0,1982.3,104228.0,12658.0,36.0,3.4417891055459696e-05,591016.690732385,7.19994786954857e-06,0.00410236474609375,2.2163961342945802e-05,10.8886157326216,5.65818523984055e-05,50.634,28.958,36.146,15.27,16.37,38290.132,145180.097,77721.889,67458.208,105754.475,9.908322542876579e-06,21.3233746649766,2.60618528064118e-06,40.3,72.36,58.91,65.4709756097561,0.0,1.8,7.763,73.418,75.941372,4.136784,37.236643,355.219172,21.848434,151.39707,1819.863899,1176.178096,60.051417,10.983501,500.44592,334.581165,10105.068535,4746.229494,13302.044425,10555.675334,1747.874323,878.97963,4424.658284,3073.356141,5640.218145,2067.337022,586.859604,78.996682,2502.042821,651.248834,1911.503799,103.181581,205.812007,0.007776,1437.284784,208.799492,12087.832271,3199.437644,3403.887816,3940.935843,8.182082,155.75659,226.757972,24.633047,586.859698,66.759979,0.0,0.0,138.177154,5.514798,1564.737879,1611.742595,6625.95525,3207.211786
RUS,2005,8713300.0,15683785.0,1800.0,134570.0,19474532.5,274.0,15233.0,10672199.0,1809200.0,170.0,963624.0,1345725.0,1397.0,6877762.0,134469.0,20.0,86334.0,1231464.0,14263.9,104250.0,2451000.0,23510.8,2272613.0,28136991.0,12380.9,124564.0,1854521.0,14888.1,24682600.0,47614681.0,1929.1,38017.0,9045.0,31.0,3.52030659651181e-05,764015.97348111,6.3999654479946905e-06,0.005323455078125,2.15101825254241e-05,12.6853039507349,5.67132484905422e-05,51.352,29.801,36.37,15.27,16.37,38112.227,144597.884,77529.1,67068.784,105505.958,1.10454169715192e-05,21.3233746649766,2.02980703784767e-06,41.3,72.47,58.92,65.529756097561,0.0,1.4,7.124,73.463,104.415875,3.875484,71.712855,620.802453,36.007662,244.28216,2463.806836,1475.80565,187.147227,16.317222,200.426522,516.4822,13047.744851,7264.582912,19735.912578,13272.376919,2823.376478,1226.958589,6127.752207,3676.554981,8280.330773,2775.930122,850.461555,78.954648,2314.004306,784.394105,1921.625327,124.836069,107.158669,0.00925,1537.637357,331.87616,19055.788022,4416.276217,3740.270354,5833.520647,13.839929,163.498104,231.473592,47.209213,1138.000063,89.273172,0.0,0.0,229.516398,4.695014,2320.01862,1860.575302,6366.077217,4573.114207
