ISO3,Year,flowDesc,AFG_trade,ARG_trade,AUS_trade,BEL_trade,BGD_trade,CAN_trade,CHN_trade,DEU_trade,ESP_trade,FRA_trade,GBR_trade,HRV_trade,IND_trade,IRN_trade,IRQ_trade,ISR_trade,ITA_trade,JPN_trade,LKA_trade,PAK_trade,PRT_trade,RUS_trade,SAU_trade,SWE_trade,USA_trade,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population)
IRL,2005,Export,3005182.138,42919981.58,910769411.8,16838505087.0,1593844.827,422150079.7,1131225870.0,8370842531.0,3736779107.0,7187894480.0,17233276225.0,40584051.28,200035630.9,28402038.41,12793609.17,354154448.8,4617629143.0,2776802366.0,15592292.35,31012691.28,472748876.1,294669191.1,362118687.3,1373327405.0,19301630057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2005,Import,2666664.387,85746887.54,165515683.3,1319961807.0,50912889.98,354749579.8,4671902138.0,5730660486.0,1050905499.0,3927280331.0,21131945939.0,16589794.83,289665679.9,13097307.5,6241.603,150730430.7,1559802793.0,2617867664.0,34575883.2,43489512.03,250579305.0,93674717.37,4624597.765,658393656.7,10825126579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2006,Export,6841531.688,43890600.62,1009878902.0,15338619594.0,977124.72,471019340.6,1098894936.0,8817990528.0,4233327261.0,6422691262.0,17473090951.0,50377681.73,363490275.4,29651283.03,17065051.93,283603744.5,4536771459.0,2486118838.0,9813063.671,34310471.91,529200978.1,356289756.6,417710350.0,1448413560.0,20484085627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2006,Import,45205.331,100616157.7,177610911.0,1522161771.0,56866859.69,496912959.8,5566295354.0,6415461060.0,1243363264.0,4841891943.0,22723843146.0,22444901.9,289727761.6,2937544.174,41896.827,115483586.2,1962994571.0,2173350444.0,36535122.13,51002948.69,294112245.5,142847171.6,5710245.778,835842549.8,11108080144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2007,Export,9729524.917,42159148.57,1145233192.0,17534336833.0,1100443.126,573371618.6,1809541111.0,9268934468.0,4898180108.0,7321008752.0,20918972944.0,56815252.73,346854636.1,38146549.33,13350589.55,299980797.9,4352434306.0,2381980593.0,7515884.996,38169519.92,568902118.4,447937923.5,504868592.4,1532653764.0,22071511047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2007,Import,339955.291,136110240.9,226526344.3,1726986668.0,67026223.83,473321701.8,6552669143.0,7824789491.0,1435888280.0,7447106691.0,26733094234.0,9448975.736,383640670.8,3907268.41,33101.155,113431961.6,1980222097.0,2234744628.0,57738225.81,48893571.94,211032691.7,106263018.6,69053110.08,858325311.6,10373799573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2008,Export,6121439.681,44052003.75,1097828408.0,18021363513.0,3366055.197,579885395.7,2366858186.0,9403455682.0,5375953839.0,7786280026.0,21380693518.0,66866597.99,563653914.0,64337117.06,36691854.5,292805446.0,4422027242.0,2512403638.0,7899947.223,34011416.75,620070353.6,506629371.7,556176701.5,1507092242.0,25578086195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2008,Import,134094.616,129335656.2,176988272.6,1942155880.0,70271053.13,501766188.0,5736593897.0,6825318914.0,1377575070.0,6221973570.0,26384694237.0,17933967.31,389979758.4,7544842.253,6147.756,106379437.1,1971390685.0,1683137136.0,61521480.16,52475653.01,203867867.5,197234269.7,10047095.09,710268658.9,10790765643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2009,Export,9520217.045,46718295.62,1044114287.0,20238105392.0,2020725.292,608610675.1,2286310433.0,8580670431.0,4887088069.0,6753594340.0,17355175342.0,61009173.41,560268363.6,64363883.55,46544964.67,274550688.1,3895553020.0,2423622406.0,7769669.395,34717349.99,567295156.8,342239005.3,588602060.0,1217510956.0,26627823353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2009,Import,42384.635,151300277.4,122034702.0,1279338738.0,99170637.67,538224361.4,3614040782.0,5021192960.0,793218839.0,5892702197.0,17834152187.0,19639631.04,391830122.3,930318.199,66249.355,115143759.2,1270816320.0,912866368.8,54356895.96,63161093.29,139752532.7,113513610.6,6992904.141,540055025.3,12531125731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2010,Export,9096645.825,74316694.92,1035530667.0,17967131936.0,4196024.225,741174541.1,2098334964.0,8637906896.0,4768122156.0,6144947539.0,16806252896.0,48215240.2,337801566.0,106952374.1,62861040.43,329362001.2,3645024884.0,2318323154.0,9188988.642,27878813.01,554678948.1,499321446.0,659409197.8,915003919.6,28661247723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2010,Import,26084.808,133693837.2,157286881.6,1436578154.0,131476150.0,320173188.8,3336509645.0,4730718133.0,882282210.7,5292396006.0,18325839570.0,18479199.75,399427515.4,6876214.353,130584.45,94624757.07,1034191333.0,1057532775.0,63918690.82,55276116.33,131428381.8,211631168.7,15014177.21,452658971.8,9917186233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2011,Export,10824190.07,73885709.14,986042662.3,18411643538.0,5540585.008,872550268.4,2090652448.0,9200265693.0,4537110291.0,7130615362.0,18050074173.0,51149612.21,375923086.2,90289133.24,53784890.65,661576767.3,4165067722.0,2426440780.0,12497006.79,30829706.97,630219584.5,704368218.7,725214688.0,1428002656.0,30906686564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2011,Import,46281.112,232707749.6,148152339.3,1623459861.0,154175204.7,356699345.5,3578146189.0,5401117963.0,927963014.2,6022919133.0,21766525745.0,10486620.1,517971194.7,2056972.637,55603.034,94031206.6,1078443337.0,1107391334.0,64079330.48,65531021.23,173360417.4,169588020.3,8010390.619,668438516.6,11299354985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2013,Export,9701439.805,100869340.2,944128672.3,14910372772.0,7436763.538,1024831307.0,1883540212.0,9080902406.0,3914763223.0,5569010736.0,18954377641.0,40439267.33,583822170.8,75225424.3,75646501.45,644586254.7,3052795382.0,2247231562.0,4267135.556,37763513.31,431805351.5,846180053.5,856215707.5,1210757417.0,25180779472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2013,Import,138387.239,287051605.9,120908875.8,1327011364.0,156721418.3,450739133.2,3997916568.0,5794607440.0,1030361199.0,6847458471.0,22426916062.0,2427395.956,513435922.4,1305237.183,38913.857,181993350.9,1162579605.0,1385141785.0,73687030.69,71815352.5,190203816.3,196878418.0,99760580.84,498171785.2,11197190912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2014,Export,5387525.902,98969098.54,945744412.8,15683181285.0,14662988.36,958831365.8,2030783958.0,8078825972.0,3704387270.0,6578187787.0,18256928133.0,38575601.17,529611934.8,60510701.71,83821031.95,497310453.2,2806686416.0,2352225205.0,8040026.941,63166202.51,470322183.9,959022995.5,994345975.8,1198159300.0,27585867761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2014,Import,118621.854,279374227.0,108055815.5,1505083461.0,175872863.6,495072399.3,4499551031.0,6135077205.0,1163993045.0,9986953889.0,23334361147.0,6365868.58,589289865.6,1974095.36,131282.469,140346995.9,1261922606.0,2342487091.0,88292499.29,70572446.79,220860541.3,300593365.1,15773109.04,676491859.5,12147152190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2015,Export,4246696.512,120188519.4,1026257134.0,16134585639.0,10257519.8,988688748.5,1836741797.0,8296096429.0,4461429281.0,5411022053.0,17257527809.0,36371022.21,671528156.5,84769129.83,82931269.26,965986357.3,2825305727.0,4316129237.0,7316631.331,90941168.69,451500834.3,408920974.0,1108344895.0,1109182262.0,29803356066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2015,Import,103910.331,227204092.8,111589120.2,1424997906.0,189346458.5,530635799.4,4765502035.0,6520832417.0,1065388602.0,9627277266.0,19964951586.0,11458781.76,558871963.3,927729.281,34168.562,129536736.7,1330103615.0,2021650421.0,69062346.77,66272696.02,227573892.3,177239883.1,28384491.34,546442359.9,12117673148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2016,Export,11599546.47,99748322.54,1633746043.0,16178613285.0,9561905.189,1036416003.0,3434080728.0,8884699139.0,3291715120.0,5606036041.0,16697794955.0,42136155.5,327497544.3,79524929.11,92552762.33,1632648597.0,2670674202.0,3195528637.0,6182105.279,65226567.17,468156756.0,408959813.8,902849268.5,872489534.8,35308077722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2016,Import,236051.492,261000107.5,157483262.8,1513894357.0,212673095.5,572811258.9,4581620163.0,7504186625.0,1241886976.0,11026911164.0,18957243028.0,31904287.31,599503154.4,2233678.23,17413.798,74730444.07,1583192601.0,1367928068.0,58754302.76,73713391.71,269687205.1,209840435.6,22819137.42,497797795.3,15456167247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2017,Export,9105152.042,96573923.06,1004150262.0,15058444285.0,32828584.09,1232627858.0,4923681438.0,10662605907.0,2872538656.0,6036646507.0,18427900466.0,43361571.57,399138618.7,161791044.3,99822695.83,306166070.1,2959862978.0,2634566212.0,7591877.691,49035026.12,515408766.1,561201336.6,796885749.4,865386290.7,37600169225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2017,Import,247562.813,252942762.9,111363196.1,1570173414.0,207705756.0,725444610.0,5004575833.0,7535352637.0,1475568398.0,14860234798.0,21433620990.0,13047474.39,769689148.1,4030558.339,28217.172,70501815.31,1752323062.0,1367226423.0,59166480.92,84974082.91,278695511.0,353083042.6,9739722.101,575301177.7,19305022870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2018,Export,8831802.28,202576126.5,982690605.3,21552678007.0,22263063.74,1595780677.0,5518479230.0,12388471876.0,2968924687.0,6375512220.0,19041186771.0,55983267.27,386767216.7,123084716.9,120167821.9,331825725.6,4295274084.0,3926972371.0,12211545.01,44824063.28,518624943.2,614742468.1,652926066.0,1089240312.0,46466806651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2018,Import,881710.885,327949505.1,126165320.4,1945304171.0,242312554.9,627185637.1,6275729116.0,12505920239.0,1696244139.0,13130395339.0,23655199399.0,16141415.08,662740585.0,4844543.746,119479.478,90002383.24,1858335565.0,1712841957.0,61708294.89,89636111.54,230686681.6,656841713.8,22173889.9,807849894.4,20184303384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2019,Export,9894991.388,77028866.03,869083459.7,17357206557.0,23728832.05,1757878068.0,9523083974.0,15371667903.0,2641000123.0,6162683994.0,17853895245.0,67707430.94,537239296.7,45092642.19,140935545.0,355870590.6,4365743825.0,4882825263.0,9085484.462,35852378.0,470129490.8,685605489.2,709896905.5,1049765479.0,52913041756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2019,Import,540407.525,304647724.6,112890509.9,1847531943.0,252753848.6,730236828.2,6185710542.0,8349486817.0,1577085038.0,15296294741.0,23061859310.0,19384633.19,710439300.1,592141.823,173742.52,100247211.9,1611092975.0,1357274046.0,68924093.16,93728257.08,319578548.9,457396952.7,6477308.098,796715337.5,18291908788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2020,Export,8583048.975,72520675.08,1015658281.0,20425494535.0,19061097.06,2116537527.0,11791945521.0,20077694543.0,2926197354.0,6218439147.0,16807290569.0,62656743.52,418054757.0,9790543.178,168744594.5,440973038.6,5345608535.0,3966765542.0,7575939.354,34341560.77,418710294.2,508636906.7,716689598.5,893306575.6,57722043619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2020,Import,203099.582,394365516.1,133640342.6,2190678038.0,238091776.2,946713234.5,7477588962.0,8160344629.0,1950645295.0,11314782279.0,23000150707.0,20838685.27,596594705.6,951530.364,14671.508,137660159.8,2033854647.0,1546452177.0,68116532.92,84609057.33,405725509.6,333788529.9,66933607.35,575294830.2,15394534114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2021,Export,4709059.255,96469975.65,989388928.3,16002664933.0,44834316.71,1562530265.0,13242992604.0,21039432756.0,2753060869.0,6373202557.0,21521971022.0,90690535.24,618635299.7,25982099.68,153013131.7,971588188.7,5167587396.0,3211036673.0,6705947.137,46095400.55,767192996.5,741554388.3,808206371.3,1028561319.0,62173544240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2021,Import,657846.074,370737816.6,125841223.6,2661887782.0,347022062.6,784573163.1,9996877586.0,8844318227.0,2124326883.0,12264875052.0,23137552621.0,29913368.8,994644368.6,1138061.112,69902.318,2884363468.0,2620660557.0,1692449457.0,90667099.24,164751849.3,368646632.4,709863490.9,84883024.84,966083910.4,21435998824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2022,Export,4661389.262,137660533.0,1651476667.0,18537730625.0,34870409.08,3566567305.0,13920219069.0,26577652270.0,2869832307.0,7545819295.0,23369838234.0,83783717.63,648714662.2,52068771.93,160409256.1,1104369560.0,4790625216.0,4413863867.0,3165183.018,31982207.34,664525411.3,578329288.8,900646157.5,1101712004.0,66570622076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2022,Import,772716.554,538214141.5,110919219.2,2522070388.0,466695075.9,707723317.3,15193428164.0,11090928071.0,2824461085.0,13859516440.0,30958878704.0,41450408.72,1074517240.0,925920.387,106529.559,5093008738.0,2487918152.0,3332844394.0,94768314.3,187136147.4,503722788.9,398941976.6,91576927.22,803380553.2,23546709318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2023,Export,3281039.345,152259994.4,905521688.1,19965102929.0,40882754.63,4430770970.0,9656810228.0,22092335976.0,3174180231.0,7350464609.0,24306654811.0,90544777.91,621522968.8,53213921.5,191282830.8,562692882.9,6677303143.0,4121176866.0,4390213.345,30122374.8,1620159434.0,509656863.7,1001267153.0,1085384783.0,58828192395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2023,Import,412473.703,424828215.5,112674683.2,2835920237.0,446364037.3,845696032.8,11553221072.0,9745297031.0,3443338093.0,18510784747.0,28378173538.0,31817495.83,1062775617.0,1596370.934,246477.344,3903275342.0,2865232200.0,2770472749.0,85699201.26,179090798.3,484029999.4,79211859.86,100286844.9,810719569.6,24795843339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2024,Export,2017137.214,102492871.2,1138198696.0,18434405347.0,18063464.33,4422739115.0,10255698331.0,21789562213.0,5621058756.0,6976370171.0,22583569421.0,144737663.2,542410165.9,44121831.28,182917732.3,1605059488.0,7655115002.0,3623141936.0,4499742.403,31231361.9,1881356100.0,779425545.2,919973978.2,1348241718.0,78611986810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2024,Import,363382.18,383378546.3,97612137.35,3033061923.0,467492851.6,1249289707.0,12749304694.0,13181825460.0,2827105045.0,14648346288.0,23864440464.0,30368999.08,1036043469.0,722944.639,14055.793,4147027865.0,3391748781.0,2414357512.0,107718125.6,182457544.1,739776796.2,42009319.02,54255113.94,842072708.8,24345534837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2000,Export,39761573.0,1150317.0,12470337.0,44176237.0,7723734.0,58927443.0,143106118.0,552138869.0,59636599.0,1068288108.0,26828141.0,151575.0,144187388.0,,96106822.0,,2276735747.0,4968556482.0,15218307.0,54516349.0,6718258.0,71057545.0,62638454.0,11184771.0,73249592.0,1194477.0,1686039.0,1411.5,55933.0,5140000.0,173.0,10370.0,2060000.0,269000.0,131.0,670000.0,803000.0,1199.0,18640000.0,326166.0,17.0,43994.0,1343588.0,30540.3,52633.0,1093467.9,20775.3,168862.0,3658035.0,21662.9,118665.0,3190999.0,26890.8,5100717.0,8087756.0,1585.6,10930.0,2900.0,88.0,21.4670575687982,109591707801.431,5.84552747587396,1650.01385832603,19.7901898960966,14.4767513188567,41.2572474648948,11.038,,,,,23779.764,66418.659,32712.43,33706.229,42352.09,11.3886353724995,8.01538330547552,0.0355866340459482,,72.716,67.839,70.166,1.47619563346635,,11.696,64.042
IRN,2000,Import,1073352.0,198926558.0,394667380.0,425832173.0,33615904.0,653653466.0,634400554.0,1390770832.0,323151233.0,594428672.0,428210836.0,3507505.0,222016283.0,,38208808.0,,813181944.0,663448796.0,27933507.0,34881096.0,7826404.0,803702775.0,55745287.0,230898597.0,88276583.0,1194477.0,1686039.0,1411.5,55933.0,5140000.0,173.0,10370.0,2060000.0,269000.0,131.0,670000.0,803000.0,1199.0,18640000.0,326166.0,17.0,43994.0,1343588.0,30540.3,52633.0,1093467.9,20775.3,168862.0,3658035.0,21662.9,118665.0,3190999.0,26890.8,5100717.0,8087756.0,1585.6,10930.0,2900.0,88.0,21.4670575687982,109591707801.431,5.84552747587396,1650.01385832603,19.7901898960966,14.4767513188567,41.2572474648948,11.038,,,,,23779.764,66418.659,32712.43,33706.229,42352.09,11.3886353724995,8.01538330547552,0.0355866340459482,,72.716,67.839,70.166,1.47619563346635,,11.696,64.042
IRN,2001,Export,36529164.0,627503.0,9664883.0,30345779.0,4923491.0,22694316.0,173975293.0,360074964.0,71927726.0,718734037.0,35344464.0,211067.0,180157544.0,,143022704.0,,2067153615.0,5108188627.0,1480409.0,79516462.0,4454706.0,60160631.0,85409456.0,7478409.0,98877590.0,1487179.0,2423069.0,1629.3,60000.0,5130500.0,161.0,9683.0,2080000.0,274000.0,132.0,738000.0,885000.0,1199.0,18480000.0,332610.0,18.0,47206.0,1419296.0,30066.0,61170.0,1138047.9,18604.7,174562.0,3485814.0,19968.9,110229.0,3009454.0,27301.8,5553132.0,9458618.0,1703.3,183891.0,1206250.0,476.0,19.303320356832,126878750295.583,2.39217271180297,1881.02266634748,21.232246123348,11.2742471332117,40.53556648018,11.547,,,,,23646.162,67452.005,33243.332,34208.673,43450.252,,6.51131335549761,0.321660450665872,,73.138,68.309,70.619,1.54382818918331,,12.36,64.758
IRN,2001,Import,732742.0,339694432.0,452082973.0,428628253.0,42195393.0,363188296.0,719869904.0,1689570047.0,314526077.0,907250130.0,661850813.0,9488021.0,470004915.0,,24976671.0,,982662144.0,718705429.0,21172157.0,58466659.0,14121098.0,805694368.0,162969637.0,390761030.0,73761608.0,1487179.0,2423069.0,1629.3,60000.0,5130500.0,161.0,9683.0,2080000.0,274000.0,132.0,738000.0,885000.0,1199.0,18480000.0,332610.0,18.0,47206.0,1419296.0,30066.0,61170.0,1138047.9,18604.7,174562.0,3485814.0,19968.9,110229.0,3009454.0,27301.8,5553132.0,9458618.0,1703.3,183891.0,1206250.0,476.0,19.303320356832,126878750295.583,2.39217271180297,1881.02266634748,21.232246123348,11.2742471332117,40.53556648018,11.547,,,,,23646.162,67452.005,33243.332,34208.673,43450.252,,6.51131335549761,0.321660450665872,,73.138,68.309,70.619,1.54382818918331,,12.36,64.758
IRN,2002,Export,123987602.0,89500.0,12838866.0,21321699.0,9396205.0,34012849.0,187898416.0,280431761.0,95224459.0,734677862.0,25251843.0,55362.0,177464585.0,,184115037.0,1990.0,1884390539.0,5076420700.0,3018752.0,119539866.0,5283203.0,62414839.0,82480953.0,10564316.0,127551119.0,1670366.0,3084659.1,1846.7,62323.0,4832000.0,146.0,8777.0,2106000.0,341684.0,162.0,785000.0,942000.0,1200.0,19170000.0,345020.0,18.0,45299.0,1528853.1,33750.3,47469.0,806842.5,16997.3,165766.0,3755804.1,22657.3,129368.0,4109000.0,31762.1,6240847.0,12450241.5,1995.0,633150.0,345750.0,291.0,24.4139021535169,128626917504.398,8.07882927923774,1891.25756092031,23.7587843982946,14.3359337378404,48.1726865518116,12.113,,,,,23475.745,68011.317,33534.838,34476.48,44507.585,,6.92658410154237,2.73611498143821,,73.584,68.835,71.112,0.82578098646242,,12.8,65.468
IRN,2002,Import,237702.0,206440704.0,313578948.0,389563409.0,44031682.0,222800961.0,958000818.0,3474643019.0,261591159.0,1207455224.0,688970649.0,11244010.0,510714454.0,,14641352.0,,1178694679.0,719417459.0,940755.0,70296358.0,10776331.0,878712187.0,261503978.0,323096320.0,57169706.0,1670366.0,3084659.1,1846.7,62323.0,4832000.0,146.0,8777.0,2106000.0,341684.0,162.0,785000.0,942000.0,1200.0,19170000.0,345020.0,18.0,45299.0,1528853.1,33750.3,47469.0,806842.5,16997.3,165766.0,3755804.1,22657.3,129368.0,4109000.0,31762.1,6240847.0,12450241.5,1995.0,633150.0,345750.0,291.0,24.4139021535169,128626917504.398,8.07882927923774,1891.25756092031,23.7587843982946,14.3359337378404,48.1726865518116,12.113,,,,,23475.745,68011.317,33534.838,34476.48,44507.585,,6.92658410154237,2.73611498143821,,73.584,68.835,71.112,0.82578098646242,,12.8,65.468
IRN,2003,Export,227367051.0,546592.0,29002605.0,27317011.0,16836089.0,41185892.0,220882037.0,355208556.0,99870214.0,1251183824.0,31439567.0,472638.0,258276933.0,,437594261.0,,2364589727.0,7458859294.0,4184694.0,150895556.0,3843026.0,98262603.0,124653834.0,11432723.0,139050757.0,1510128.0,2908074.0,1925.7,63000.0,5564500.0,167.0,9984.0,2326000.0,314209.0,135.0,920000.0,1104000.0,1200.0,16904000.0,304270.0,18.0,45783.0,1573812.0,34375.5,51289.0,1155214.9,22523.6,173254.0,4210637.0,24303.3,132612.0,4429426.0,33401.4,6409406.0,13439565.0,2096.9,890983.0,208550.0,26817.0,24.62747283048,151911222120.261,8.6392983956527,2208.99636553529,26.0516329444293,16.4680116244792,50.6791057749094,13.363,,,,,23277.974,68769.34,33857.351,34911.988,45534.739,,9.35332174710251,1.89418626210645,,72.698,68.392,70.464,1.10838882782602,,11.529,66.172
IRN,2003,Import,894717.0,937053.0,238371844.0,466905677.0,36851117.0,214196488.0,1410149748.0,2815986052.0,355830474.0,1948439071.0,886958595.0,12783612.0,949466166.0,,92698634.0,,1620911069.0,959947390.0,2170607.0,95356465.0,23585144.0,1051371149.0,397985656.0,615354744.0,66806012.0,1510128.0,2908074.0,1925.7,63000.0,5564500.0,167.0,9984.0,2326000.0,314209.0,135.0,920000.0,1104000.0,1200.0,16904000.0,304270.0,18.0,45783.0,1573812.0,34375.5,51289.0,1155214.9,22523.6,173254.0,4210637.0,24303.3,132612.0,4429426.0,33401.4,6409406.0,13439565.0,2096.9,890983.0,208550.0,26817.0,24.62747283048,151911222120.261,8.6392983956527,2208.99636553529,26.0516329444293,16.4680116244792,50.6791057749094,13.363,,,,,23277.974,68769.34,33857.351,34911.988,45534.739,,9.35332174710251,1.89418626210645,,72.698,68.392,70.464,1.10838882782602,,11.529,66.172
